acc,precision,f1,recall,nclust,sliding,k,t
0.7565217391304347,0.7565217391304347,0.7565217391304349,0.7565217391304347,5,3,10,3554480.947
0.7391304347826086,0.7391304347826086,0.7391304347826085,0.7391304347826086,5,3,30,3555324.336
0.7391304347826086,0.7391304347826086,0.7391304347826085,0.7391304347826086,5,3,50,3554997.554
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,5,5,1,3544034.946
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,5,5,2,3544972.245
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,5,5,10,3546135.356
0.7391304347826086,0.7391304347826086,0.7391304347826085,0.7391304347826086,5,5,30,3543925.741
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,5,5,50,3544058.799
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,5,10,1,3526450.311
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,5,10,2,3526497.25
0.7217391304347827,0.7217391304347827,0.7217391304347827,0.7217391304347827,5,10,10,3526480.918
0.7043478260869566,0.7043478260869566,0.7043478260869566,0.7043478260869566,5,10,30,3526489.324
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,5,10,50,3526524.497
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,10,2,1,3606374.43
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,10,2,2,3606480.338
0.6869565217391305,0.6869565217391305,0.6869565217391305,0.6869565217391305,10,2,10,3606564.726
0.6782608695652174,0.6782608695652174,0.6782608695652174,0.6782608695652174,10,2,30,3607337.4
0.7043478260869566,0.7043478260869566,0.7043478260869566,0.7043478260869566,10,2,50,3606905.23
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,10,3,1,3605815.808
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,10,3,2,3604355.126
0.7304347826086957,0.7304347826086957,0.7304347826086957,0.7304347826086957,10,3,10,3606358.504
0.7217391304347827,0.7217391304347827,0.7217391304347827,0.7217391304347827,10,3,30,3606669.615
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,10,3,50,3606037.218
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,10,5,1,3599689.315
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,10,5,2,3600957.974
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,10,5,10,3601102.897
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,10,5,30,3601092.398
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,10,5,50,3599139.711
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,10,10,1,3579666.32
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,10,10,2,3578034.722
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,10,10,10,3580384.4359999998
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,10,10,30,3578700.163
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,10,10,50,3579528.391
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,20,2,1,3679981.55
0.6,0.6,0.6,0.6,20,2,2,3680999.978
0.6434782608695652,0.6434782608695652,0.6434782608695652,0.6434782608695652,20,2,10,3678886.05
0.6869565217391305,0.6869565217391305,0.6869565217391305,0.6869565217391305,20,2,30,3679217.445
0.6608695652173913,0.6608695652173913,0.6608695652173913,0.6608695652173913,20,2,50,3679087.499
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,20,3,1,3676091.924
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,20,3,2,3678153.611
0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,20,3,10,3675986.895
0.7304347826086957,0.7304347826086957,0.7304347826086957,0.7304347826086957,20,3,30,3676346.977
0.7913043478260869,0.7913043478260869,0.791304347826087,0.7913043478260869,20,3,50,3676550.699
0.6869565217391305,0.6869565217391305,0.6869565217391305,0.6869565217391305,20,5,1,3666144.897
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,20,5,2,3666237.128
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,20,5,10,3664894.785
0.7739130434782608,0.7739130434782608,0.7739130434782608,0.7739130434782608,20,5,30,3667835.144
0.7739130434782608,0.7739130434782608,0.7739130434782608,0.7739130434782608,20,5,50,3665360.944
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,20,10,1,3636253.011
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,20,10,2,3636502.897
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,20,10,10,3638896.765
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,20,10,30,3637970.566
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,20,10,50,3638406.301
0.6782608695652174,0.6782608695652174,0.6782608695652174,0.6782608695652174,100,2,1,4173993.431
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,100,2,2,4174366.639
0.7304347826086957,0.7304347826086957,0.7304347826086957,0.7304347826086957,100,2,10,4177922.135
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,100,2,30,4177704.268
0.7304347826086957,0.7304347826086957,0.7304347826086957,0.7304347826086957,100,2,50,4177536.838
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,100,3,1,4187615.351
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,100,3,2,20915273.741
0.7913043478260869,0.7913043478260869,0.791304347826087,0.7913043478260869,100,3,10,4242672.643
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,100,3,30,4805667.738
0.7913043478260869,0.7913043478260869,0.791304347826087,0.7913043478260869,100,3,50,4313920.387
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,100,5,1,4183889.897
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,100,5,2,4184840.366
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,100,5,10,4183769.82
0.7565217391304347,0.7565217391304347,0.7565217391304349,0.7565217391304347,100,5,30,4190484.025
0.7478260869565218,0.7478260869565218,0.7478260869565218,0.7478260869565218,100,5,50,4185071.701
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,100,10,1,4144742.011
0.7130434782608696,0.7130434782608696,0.7130434782608696,0.7130434782608696,100,10,2,4149634.476
0.7043478260869566,0.7043478260869566,0.7043478260869566,0.7043478260869566,100,10,10,4162665.415
0.7217391304347827,0.7217391304347827,0.7217391304347827,0.7217391304347827,100,10,30,4153645.645
0.7304347826086957,0.7304347826086957,0.7304347826086957,0.7304347826086957,100,10,50,4148109.018
